id,crop_group,crop_type
24922,,
24923,Vineyard,"GRAPE, WINE"
24924,,
24925,,
24926,,
24927,,
24928,,
24929,Berry,CANEBERRY
24931,,
24932,,
24933,,
24934,,
24936,,
24937,,
24938,,
24939,,
24940,,
24941,,
24942,,
24943,,
24944,,
24945,,
24946,,
24947,,
24948,,
24949,,
24950,,
24951,,
24952,,
24953,,
24954,,
24955,,
24956,,
24957,,
24958,,
24959,,
24960,,
24961,,
24962,,
24963,,
24964,,
24965,,
24966,,
24967,,
24968,,
24970,,
24971,,
24972,,
24973,,
24975,,
24976,,
24977,,
24978,Vineyard,"GRAPE, WINE"
24979,Vineyard,"GRAPE, WINE"
24980,,
24981,,
24984,,
24985,,
24986,,
24987,,
24989,,
24991,,
24992,,
24993,,
24994,,
24995,,
24996,,
24997,,
24998,,
24999,,
25000,,
25001,,
25002,,
25003,,
25004,,
25005,,
25006,,
25007,,
25008,,
25009,,
25010,,
25011,,
25012,,
25013,,
25014,,
25015,,
25016,,
25017,,
25018,,
25019,,
25021,,
25022,,
25023,,
25025,,
25026,,
25028,,
25029,,
25030,,
25031,,
25032,,
25033,,
25034,,
25035,,
25036,,
25037,,
25038,,
25039,,
25040,,
25041,,
25042,,
25043,,
25044,,
25045,,
25046,Orchard,PEAR
25047,Orchard,PEAR
25048,,
25049,Orchard,PEAR
25051,,
25052,,
25053,,
25054,Vineyard,"GRAPE, WINE"
25055,Orchard,APPLE
25056,,
25057,Vineyard,"GRAPE, WINE"
25058,,
25059,Vineyard,"GRAPE, WINE"
25061,Orchard,PEAR
25062,,
25063,,
25064,,
25065,Vineyard,"GRAPE, WINE"
25068,,
25069,Orchard,PEAR
25070,,
25071,,
25072,,
25073,,
25074,,
25075,,
25076,,
25077,,
25078,,
25079,,
25080,,
25081,,
25083,,
25084,,
25085,,
25086,,
25087,,
25088,,
25089,,
25090,,
25091,,
25092,,
25093,,
25094,,
25095,,
25096,,
25098,,
25099,,
25159,,
25160,,
25161,,
25163,,
25164,,
25165,,
25166,,
25167,,
25168,,
25169,,
25170,,
25171,Orchard,"ORCHARD, UNKNOWN"
25172,,
25173,,
25174,,
25175,Orchard,"ORCHARD, UNKNOWN"
25176,,
25177,,
25178,,
25179,,
25180,,
25181,,
25182,,
25183,,
25184,,
25185,,
25186,,
25187,,
25188,,
25189,,
25190,,
25193,,
25194,,
25195,,
25196,,
25197,,
25198,,
25199,,
25201,,
25202,,
25205,,
25206,,
25207,,
25208,,
25209,,
25210,,
25211,,
25212,,
25213,,
25214,,
25215,,
25216,,
25217,,
25218,,
25220,,
25221,,
25222,,
25223,,
25224,,
25225,,
25226,,
25227,,
25228,,
25229,,
25230,,
25231,,
25232,,
25233,,
25235,,
25236,,
25237,,
25238,,
25239,,
25240,,
25241,,
25242,,
25243,,
25244,,
25245,,
25246,,
25247,,
25248,,
25249,,
25250,,
25251,,
25252,,
25253,,
25254,,
25255,,
25256,,
25257,,
25258,,
25259,,
25260,,
25263,,
25264,,
25265,,
25266,,
25267,,
25268,Berry,BLUEBERRY
25269,,
25270,,
25271,,
25274,,
25275,,
25276,,
25277,,
25278,,
25279,,
25281,,
25283,,
25284,,
25285,,
25286,,
25287,,
25288,,
25289,,
25290,,
25291,,
25292,,
25293,,
25294,,
25295,,
25296,,
25297,,
25298,,
25299,,
25300,,
25301,,
25303,,
25304,,
25306,,
25307,,
25308,,
25309,,
25310,,
25311,,
25312,,
25313,,
25316,,
25317,,
25318,,
25319,,
25320,,
25321,,
25322,,
25323,,
25324,,
25325,,
25326,,
25327,,
25328,,
25329,,
25330,,
25331,,
25332,,
25334,,
25335,,
25336,,
25337,,
25339,,
25340,,
25341,,
25342,,
25343,,
25344,,
25345,,
25346,,
25347,,
25348,,
25350,,
25351,,
25352,,
25353,,
25354,,
25355,,
25356,,
25357,,
25358,,
25359,,
25360,,
25361,,
25362,,
25363,,
25364,,
25365,,
25366,,
25367,,
25368,,
25369,,
25370,,
25371,,
25372,,
25373,,
25374,,
25375,,
25376,,
25377,Berry,BLUEBERRY
25378,Berry,BLUEBERRY
25379,,
25380,,
25381,,
25382,,
25383,,
25384,,
25385,,
25386,,
25387,,
25388,,
25389,,
25390,,
25391,,
25392,,
25393,,
25394,,
25395,,
25396,,
25397,,
25399,,
25400,,
25401,,
25402,,
25403,,
25404,,
25405,,
25406,,
25407,,
25408,,
25409,,
25410,,
25411,,
25412,,
25413,,
25414,,
25415,,
25416,,
25417,,
25418,,
25419,,
25420,,
25421,,
25422,,
25423,,
25424,,
25425,,
25427,,
25428,,
25429,,
25430,,
25431,,
25432,,
25433,,
25434,,
25435,,
25436,,
25437,,
25438,,
25439,,
25440,,
25441,,
25442,,
25443,,
25444,,
25446,,
25447,,
25448,,
25449,,
25450,,
25451,,
25452,,
25453,,
25454,,
25455,,
25456,,
25457,,
25458,,
25459,,
25460,,
25461,,
25462,,
25464,,
25465,,
25466,,
25467,,
25468,,
25469,,
25470,,
25471,,
25472,,
25473,,
25474,,
25475,,
25476,,
25477,,
25478,,
25480,,
25481,,
25482,,
25483,,
25484,,
25485,,
25486,,
25487,,
25488,,
25489,,
25490,,
25491,,
25492,Vineyard,"GRAPE, WINE"
25494,,
25495,,
25496,,
25497,,
25498,,
25499,,
25500,,
25501,,
25502,,
25503,,
25504,,
25505,,
25506,,
25507,,
25508,,
25509,,
25510,,
25511,,
25512,,
25513,,
25514,,
25515,,
25516,,
25517,,
25518,,
25519,,
25520,,
25521,,
25522,,
25524,,
25525,Berry,BLUEBERRY
25527,,
25529,,
25530,,
25531,,
25532,Berry,BLUEBERRY
25533,,
25534,,
25535,,
25536,,
25537,,
25538,,
25539,,
25540,,
25541,,
25542,,
25543,,
25544,,
25545,,
25547,,
25548,,
25549,,
25550,,
25552,,
25553,,
25554,,
25555,,
25556,,
25557,,
25558,,
25559,,
25560,,
25562,,
25563,,
25566,,
25567,,
25569,,
25570,,
25571,,
25572,,
25573,,
25575,,
25576,,
25577,,
25578,,
25579,,
25580,,
25581,,
25582,,
25583,,
25584,,
25585,,
25586,,
25587,,
25588,,
25589,,
25590,,
25591,,
25592,,
25593,,
25594,,
25595,,
25597,,
25598,,
25599,,
25600,,
25601,,
25602,,
25603,,
25605,,
25606,,
25608,,
25609,,
25610,,
25611,,
25612,,
25613,,
25614,,
25615,,
25616,,
25617,,
25618,,
25619,,
25620,,
25621,,
25622,,
25623,,
25624,,
25625,,
25626,,
25627,,
25628,Vineyard,"GRAPE, WINE"
25629,Vineyard,"GRAPE, WINE"
25630,,
25631,,
25632,,
25633,,
25634,,
25635,,
25636,,
25637,,
25638,,
25639,,
25641,,
25642,,
25643,,
25644,,
25646,,
25647,,
25648,,
25649,,
25650,,
25651,,
25652,,
25653,,
25655,,
25656,,
25657,,
25658,Berry,CANEBERRY
25661,,
25662,,
25663,,
25664,,
25667,,
25668,,
25669,,
25670,,
25671,,
25672,,
25673,,
25674,,
25675,,
25676,,
25677,,
25678,,
25679,,
25680,,
25681,,
25682,,
25683,,
25684,,
25685,,
25686,,
25687,,
25688,,
25689,,
25690,,
25691,,
25692,,
25695,,
25696,,
25697,,
25698,,
25699,,
25700,,
25701,,
25702,,
25703,,
25704,,
25705,,
25706,,
25707,,
25708,,
25709,,
25710,,
25711,,
25712,,
25715,,
25716,,
25717,,
25718,,
25719,,
25720,,
25721,,
25722,,
25723,,
25724,,
25725,,
25726,,
25727,,
25728,,
25729,,
25730,,
25731,,
25732,,
25733,,
25734,,
25735,,
25736,,
25737,,
25738,,
25739,,
25740,,
25741,,
25742,,
25743,,
25744,,
25745,,
25746,,
25747,,
25748,,
25749,,
25750,,
25752,,
25754,,
25756,,
25757,,
25758,,
25759,,
25760,,
25761,,
25762,,
25763,,
25764,,
25765,,
25766,,
25767,,
25768,,
25769,,
25770,Berry,BLUEBERRY
25771,,
25772,,
25773,,
25774,,
25775,,
25776,,
25777,,
25778,Vineyard,"GRAPE, WINE"
25779,Vineyard,"GRAPE, WINE"
25780,,
25781,,
25782,,
25783,,
25784,,
25785,Berry,CANEBERRY
25786,,
25787,Berry,CANEBERRY
25788,,
25791,,
25792,,
25793,,
25794,,
25795,,
25796,,
25797,,
25798,,
25799,,
25800,,
25801,,
25802,,
25803,,
25804,,
25805,,
25806,,
25807,,
25808,,
25809,,
25810,,
25811,,
25812,,
25813,Vineyard,"GRAPE, WINE"
25814,Vineyard,"GRAPE, WINE"
25815,,
25816,,
25817,,
25818,,
25819,,
25820,,
25821,,
25822,,
25823,,
25825,,
25826,,
25827,,
25829,,
25830,,
25831,,
25832,,
25833,,
25834,,
25835,,
25836,,
25837,,
25838,,
25839,,
25840,,
25841,,
25842,Berry,CANEBERRY
25843,,
25844,,
25845,Berry,BLUEBERRY
25846,,
25847,,
25848,,
25849,,
25850,,
25851,,
25852,,
25853,,
25854,,
25855,,
25856,,
25857,,
25858,,
25859,,
25860,,
25861,,
25862,,
25863,,
25864,,
25865,,
25866,,
25867,Vineyard,"GRAPE, WINE"
25869,,
25870,,
25871,,
25872,,
25873,,
25874,,
25875,,
25876,,
25877,,
25878,,
25879,,
25880,,
25883,,
25884,,
25885,,
25886,,
25887,,
25888,,
25889,,
25894,,
25895,,
25898,,
25899,,
25900,,
25901,,
25902,,
25903,,
25904,,
25905,,
25906,,
25907,,
25908,,
25909,,
25911,,
25912,,
25913,,
25914,,
25915,,
25916,,
25917,,
25918,,
25919,,
25920,,
25921,,
25922,,
25923,,
25924,,
25926,,
25927,,
25928,,
25929,,
25931,,
25932,,
25933,,
25934,,
25935,,
25936,,
25937,,
25938,,
25939,,
25940,,
25941,,
25942,,
25943,,
25944,,
25945,,
25946,,
25947,,
25948,,
25949,,
25950,,
25951,,
25952,,
25953,,
25954,,
25955,,
25956,,
25957,,
25958,,
25959,,
25960,,
25961,,
25962,,
25964,,
25965,,
25966,,
25967,,
25968,,
25969,,
25970,,
25971,,
25972,,
25973,,
25974,,
25975,,
25976,,
25977,,
25978,,
25979,,
25980,,
25981,,
25982,,
25983,,
25984,,
25985,,
25986,,
25987,,
25988,,
25989,,
25990,,
25991,,
25992,,
25993,,
25994,Vineyard,"GRAPE, WINE"
25997,,
25998,,
25999,Vineyard,"GRAPE, WINE"
26000,,
26001,,
26002,,
26003,,
26004,,
26005,,
26006,,
26007,,
26008,,
26009,,
26010,,
26011,,
26012,,
26013,,
26014,,
26015,,
26016,,
26017,,
26018,,
26019,,
26020,,
26021,,
26022,,
26023,,
26024,,
26025,,
26026,,
26027,,
26028,,
26029,,
26030,,
26031,,
26032,,
26033,,
26034,,
26035,,
26036,,
26037,,
26038,,
26039,,
26040,,
26041,,
26042,,
26043,,
26044,,
26045,,
26046,,
26047,,
26048,,
26049,,
26050,,
26051,,
26052,,
26054,,
26055,,
26056,,
26057,,
26058,Berry,CANEBERRY
26059,,
26062,,
26063,,
26064,,
26065,,
26066,,
26067,,
26068,,
26069,,
26071,,
26072,,
26073,,
26074,,
26075,,
26076,,
26077,,
26078,,
26079,,
26080,,
26081,,
26082,,
26083,,
26084,,
26085,,
26086,,
26087,,
26089,,
26090,,
26091,,
26093,,
26094,,
26095,,
26096,,
26097,,
26098,,
26099,,
26100,,
26101,,
26102,,
26103,,
26104,,
26105,,
26106,,
26107,,
26108,,
26109,,
26110,,
26111,,
26112,,
26113,,
26114,,
26115,,
26116,,
26117,,
26118,,
26119,,
26120,,
26121,,
26122,,
26123,,
26124,,
26125,,
26126,,
26127,,
26128,,
26129,,
26130,,
26131,,
26132,,
26133,,
26134,,
26135,,
26136,,
26137,,
26138,,
26139,,
26140,,
26141,,
26142,,
26143,,
26144,,
26145,,
26146,,
26147,,
26148,,
26149,,
26150,,
26151,,
26152,,
26153,,
26154,,
26155,,
26156,,
26157,Berry,CANEBERRY
26158,,
26160,,
26161,,
26162,,
26163,,
26164,,
26165,,
26166,,
26167,,
26168,,
26169,,
26170,,
26171,,
26172,,
26173,,
26175,,
26176,,
26177,,
26178,,
26179,,
26180,,
26181,,
26182,,
26184,,
26185,,
26186,,
26187,,
26188,,
26189,,
26190,,
26191,,
26192,,
26193,,
26194,,
26195,,
26196,,
26197,,
26198,,
26199,,
26200,,
26201,,
26202,,
26203,,
26204,,
26205,,
26206,,
26207,,
26208,,
26209,,
26210,,
26211,,
26212,,
26213,,
26214,,
26215,,
26216,,
26217,,
26218,,
26219,,
26220,,
26221,,
26222,,
26223,,
26224,,
26225,,
26226,,
26227,,
26228,,
26229,,
26230,,
26231,,
26232,,
26233,,
26234,,
26235,,
26236,,
26237,,
26238,,
26239,,
26240,,
26241,,
26242,,
26243,,
26244,,
26245,,
26246,,
26247,,
26248,,
26249,,
26250,,
26251,,
26252,,
26253,,
26254,,
26255,,
26256,,
26257,,
26258,,
26259,,
26260,,
26261,,
26263,,
26264,,
26265,,
26266,,
26267,,
26268,,
26269,,
26270,,
26271,,
26272,,
26273,,
26274,,
26275,,
26276,,
26277,,
26278,,
26279,,
26280,,
26281,,
26282,,
26283,,
26284,,
26285,,
26286,,
26287,,
26288,,
26289,,
26290,,
26291,Vineyard,"GRAPE, WINE"
26292,,
26294,,
26295,,
26296,,
26297,,
26298,,
26299,,
26300,,
26302,,
26303,,
26304,,
26306,,
26307,Vineyard,"GRAPE, WINE"
26308,,
26309,Vineyard,"GRAPE, WINE"
26310,,
26311,,
26312,,
26313,,
26314,,
26315,,
26317,,
26318,,
26319,,
26320,,
26321,,
26322,,
26323,,
26324,,
26325,,
26326,,
26327,,
26328,,
26329,,
26330,,
26331,,
26332,,
26334,,
26335,,
26336,Vineyard,"GRAPE, WINE"
26337,,
26338,Orchard,WALNUT
26339,Orchard,PEAR
26340,,
26341,,
26342,,
26343,,
26344,,
26345,,
26346,,
26347,,
26348,,
26349,,
26350,,
26351,,
26352,,
26353,,
26355,,
26356,,
26357,,
26358,,
26359,,
26360,,
26361,,
26362,,
26363,,
26367,,
26368,,
26369,,
26370,,
26371,,
26373,,
26374,,
26375,,
26382,,
26383,,
26384,,
26385,,
26387,,
26388,Vineyard,"GRAPE, WINE"
26389,,
26391,,
26392,,
26393,,
26394,,
26395,,
26396,,
26397,,
26398,,
26399,,
26400,,
26401,,
26402,,
26403,,
26404,,
26405,,
26406,,
26407,,
26408,,
26409,,
26411,,
26412,,
26413,,
26414,,
26415,,
26416,,
26417,,
26418,,
26419,,
26421,,
26422,,
26423,,
26424,,
26425,,
26426,,
26427,,
26428,,
26429,,
26430,,
26431,,
26432,,
26433,,
26434,,
26435,,
26436,,
26437,,
26438,,
26439,,
26440,,
26441,,
26442,,
26443,,
26444,,
26445,,
26446,,
26447,,
26448,,
26449,,
26450,,
26451,,
26452,,
26453,,
26454,,
26455,,
26456,,
26457,,
26458,,
26459,,
26460,,
26461,,
26462,,
26463,,
26464,,
26465,,
26466,,
26467,,
26468,,
26469,,
26470,,
26471,,
26472,,
26473,,
26475,,
26476,,
26477,,
26479,,
26480,,
26481,,
26482,,
26483,Orchard,APPLE
26484,,
26485,,
26487,,
26488,,
26489,,
26490,,
26493,,
26496,,
26497,,
26498,,
26499,,
26500,,
26501,,
26502,,
26504,,
26505,,
26506,,
26507,,
26508,,
26509,,
26512,,
26513,,
26515,Orchard,PEAR
26516,,
26519,,
26520,,
26521,,
26522,Orchard,PEAR
26523,Orchard,PEAR
26524,Orchard,PEAR
26525,,
26526,,
26527,,
26528,,
26529,,
26530,,
26531,,
26532,,
26533,,
26534,,
26535,,
26536,,
26537,,
26538,,
26539,,
26540,,
26541,,
26542,,
26543,,
26544,,
26545,,
26546,,
26547,,
26548,,
26549,,
26550,,
26551,,
26553,,
26554,,
26555,,
26556,,
26557,Orchard,APPLE
26560,,
26561,,
26562,,
26563,,
26564,,
26565,,
26566,Vineyard,"GRAPE, WINE"
26567,,
26568,,
26569,,
26570,,
26571,,
26572,Vineyard,"GRAPE, WINE"
26573,,
26574,Vineyard,"GRAPE, WINE"
26575,Vineyard,"GRAPE, WINE"
26576,Vineyard,"GRAPE, WINE"
26577,,
26578,,
26579,Vineyard,"GRAPE, WINE"
26580,,
26581,,
26582,,
26583,,
26584,,
26586,,
26587,,
26588,,
26590,,
26591,,
26592,,
26593,,
26594,,
26595,,
26596,,
26597,,
26598,,
26599,,
26600,,
26601,,
26602,,
26603,,
26605,,
26606,,
26607,,
26608,,
26609,Vineyard,"GRAPE, WINE"
26610,,
26611,,
26612,,
26616,,
26617,,
26618,,
26620,,
26621,,
26622,,
26623,,
26624,,
26625,,
26626,,
26627,,
26630,,
26631,,
26632,,
26633,,
26635,,
26636,,
26637,,
26638,,
26639,,
26640,,
26641,,
26642,,
26643,,
26644,,
26645,,
26646,,
26647,,
26648,,
26649,,
26650,,
26652,,
26653,,
26654,Orchard,PEAR
26655,,
26656,Vineyard,"GRAPE, WINE"
26657,Vineyard,"GRAPE, WINE"
26658,Vineyard,"GRAPE, WINE"
26659,,
26660,Vineyard,"GRAPE, WINE"
26661,,
26662,,
26663,Vineyard,"GRAPE, WINE"
26664,Vineyard,"GRAPE, WINE"
26665,,
26666,,
26667,,
26669,,
26670,,
26672,,
26673,,
26674,,
26675,,
26676,Vineyard,"GRAPE, WINE"
26677,,
26678,,
26679,,
26680,,
26682,,
26684,Orchard,PEAR
26685,Vineyard,"GRAPE, WINE"
26686,,
26687,,
26688,,
26689,,
26690,,
26691,,
26692,,
26693,Orchard,PEAR
26694,,
26695,,
26697,,
26698,,
26699,,
26700,,
26701,,
26702,,
26704,Orchard,PEAR
26705,,
26706,,
26708,,
26709,,
26710,,
26711,Orchard,PEAR
26712,Vineyard,"GRAPE, WINE"
26714,,
26715,,
26716,,
26717,,
26718,,
26720,Orchard,PEAR
26721,,
26722,,
26723,,
26724,,
26725,Vineyard,"GRAPE, WINE"
26726,,
26727,,
26728,,
26729,,
26730,,
26733,,
26735,,
26737,,
26739,,
26740,,
26741,,
26742,,
26756,,
26758,,
26759,,
26760,,
26761,,
26762,,
26764,Berry,BLUEBERRY
26765,,
26766,,
26767,,
26768,,
26769,,
26770,,
26771,,
26772,,
26773,,
26774,,
26775,,
26776,,
26777,,
26778,,
26779,,
26780,,
26781,,
26782,,
26783,,
26784,,
26786,,
26787,,
26788,,
26790,,
26792,,
26793,Vineyard,"GRAPE, WINE"
26795,,
26796,,
26798,,
26799,,
26800,,
26801,,
26803,,
26805,,
26806,,
26807,,
26808,,
26809,,
26810,,
26811,,
26812,,
26813,,
26814,,
26815,,
26816,,
26817,Berry,BLUEBERRY
26818,,
26819,,
26820,,
26821,,
26822,,
26823,Berry,CANEBERRY
26824,,
26825,,
26826,,
26827,,
26828,,
26829,,
26830,,
26831,,
26832,,
26833,,
26834,,
26835,,
26838,,
26839,,
26842,,
26843,,
26844,,
26845,,
26846,,
26847,,
26848,,
26849,,
26850,,
26888,,
26890,Orchard,"ORCHARD, UNKNOWN"
26892,,
26893,,
26894,Vineyard,"GRAPE, WINE"
26895,,
26897,,
26898,,
26900,,
26901,,
26902,,
26903,,
26904,,
26905,,
26906,,
26907,,
26908,,
26909,,
26910,,
26912,,
26914,,
26916,,
26917,,
26920,,
26925,,
26930,,
26931,,
26932,,
26933,,
26936,,
26937,,
26938,,
26939,,
26940,,
26941,,
26942,,
26943,,
26944,,
26947,,
26948,,
26949,,
26951,,
26953,,
26954,,
26955,,
26956,,
26957,,
26958,,
26959,,
26960,,
26961,,
26962,,
26963,,
26964,,
26965,,
26966,,
26967,,
26968,,
26969,,
26970,,
26971,,
26972,,
26973,,
26974,,
26975,,
26976,,
26977,,
26978,,
26979,,
26980,,
26981,,
26982,,
26983,,
26984,,
26985,,
26986,,
26987,,
26988,,
26989,,
26990,,
26991,,
26993,,
26994,,
26995,,
26996,,
26997,,
26998,,
26999,,
27000,,
27002,Vineyard,"GRAPE, WINE"
27005,Berry,BLUEBERRY
27006,,
27009,,
27012,,
27030,,
27031,,
27032,,
27033,,
27034,,
27035,,
27036,,
27037,,
27038,,
27043,,
27044,,
27045,,
27046,,
27047,Vineyard,"GRAPE, WINE"
27048,,
27050,,
27051,Berry,BLUEBERRY
27052,Berry,BLUEBERRY
27053,,
27054,Vineyard,"GRAPE, WINE"
27055,Vineyard,"GRAPE, WINE"
27056,Berry,BLUEBERRY
27057,,
27058,,
27059,,
27060,,
27061,,
27063,Orchard,WALNUT
27066,,
27067,,
27068,,
27069,Berry,BLUEBERRY
27070,,
27071,,
27072,,
27073,,
27074,,
27075,,
27076,,
27077,,
27078,,
27079,,
27080,,
27081,,
27082,,
27083,,
27085,,
27086,,
27087,,
27088,,
27089,,
27090,,
27091,,
27093,,
27094,,
27095,,
27096,,
27097,,
27098,,
27099,,
27100,,
27101,,
27102,,
27103,,
27104,,
27107,,
27108,,
27111,,
27112,,
27113,,
27114,,
27115,,
27116,,
27117,,
27118,,
27119,,
27120,,
27121,,
27122,,
27123,,
27124,,
27125,,
27126,,
27127,,
27128,,
27129,,
27130,,
27131,,
27132,,
27133,,
27135,,
27136,,
27137,,
27138,,
27139,,
27140,,
27141,,
27142,,
27143,,
27144,,
27145,,
27146,,
27149,,
27153,,
27154,,
27155,,
27156,,
27157,,
27158,,
27159,,
27160,,
27161,,
27162,,
27163,,
27164,,
27165,,
27166,,
27167,,
27168,,
27169,,
27170,,
27171,,
27172,,
27173,,
27174,,
27175,,
27176,,
27177,,
27178,,
27179,,
27180,,
27181,,
27182,,
27183,,
27184,,
27185,,
27186,,
27187,,
27188,,
27189,,
27190,,
27191,,
27192,,
27193,,
27194,,
27195,,
27196,,
27197,,
27198,,
27199,,
27200,,
27201,,
27202,,
27203,,
27204,,
27205,,
27206,,
27207,,
27208,,
27209,,
27210,,
27211,,
27212,,
27213,,
27214,,
27215,,
27216,,
27217,,
27218,,
27219,,
27220,,
27221,,
27222,,
27224,,
27226,,
27227,,
27228,,
27230,,
27231,,
27232,,
27233,,
27234,,
27235,,
27239,,
27240,,
27241,Berry,CANEBERRY
27242,,
27243,,
27244,,
27245,,
27246,,
27257,,
27259,,
27260,,
27261,,
27262,,
27263,,
27264,,
27265,,
27266,,
27267,,
27268,,
27271,,
27273,,
27274,,
27275,,
27276,,
27277,,
27278,,
27279,,
27280,,
27281,,
27282,,
27283,,
27284,,
27285,,
27286,,
27287,,
27288,,
27289,,
27290,,
27291,,
27292,,
27293,,
27294,,
27295,,
27296,,
27297,,
27298,,
27299,,
27300,,
27301,,
27302,,
27303,,
27304,,
27305,,
27306,,
27308,,
27309,,
27310,,
27311,,
27312,,
27313,,
27314,,
27315,,
27316,,
27317,,
27318,,
27319,,
27322,Berry,CANEBERRY
27323,,
27324,,
27325,,
27326,,
27328,Berry,CANEBERRY
27329,,
27330,,
27331,,
27332,,
27334,,
27335,,
27336,,
27337,,
27339,,
27340,,
27341,,
27348,,
27353,,
27354,,
27355,,
27356,,
27357,,
27358,,
27359,,
27360,,
27361,,
27362,,
27363,,
27364,,
27365,,
27366,,
27367,,
27368,,
27369,,
27370,,
27371,,
27372,,
27373,,
27374,,
27375,,
27376,,
27377,,
27378,,
27379,,
27380,,
27381,,
27382,,
27384,,
27385,,
27386,,
27387,,
27388,,
27389,,
27390,,
27391,,
27392,,
27393,,
27394,,
27395,,
27396,,
27397,,
27398,,
27403,,
27405,,
27406,,
27407,,
27408,,
27409,,
27410,,
27411,,
27412,,
27413,,
27414,,
27415,,
27416,,
27417,,
27418,,
27419,,
27420,,
27421,,
27422,,
27423,,
27424,,
27425,,
27426,,
27427,,
27428,,
27429,,
27430,,
27431,,
27432,,
27433,,
27434,,
27436,,
27437,,
27438,,
27439,,
27440,,
27441,,
27442,,
27443,,
27444,,
27446,,
27447,,
27448,,
27449,,
27450,,
27451,,
27452,,
27453,,
27454,,
27455,,
27456,,
27457,,
27458,,
27459,,
27460,,
27461,,
27462,,
27465,,
27466,,
27467,,
27468,,
27469,,
27470,,
27471,,
27472,,
27473,,
27474,,
27475,,
27476,,
27477,,
27478,,
27479,,
27480,,
27481,,
27482,,
27483,,
27484,,
27486,,
27487,,
27488,,
27489,,
27490,,
27491,,
27492,,
27493,,
27494,,
27495,,
27496,,
27497,,
27498,,
27499,,
27500,,
27501,,
27502,,
27503,,
27504,,
27505,,
27506,,
27507,,
27508,,
27509,,
27510,,
27511,,
27512,,
27513,,
27514,,
27515,,
27516,,
27517,,
27518,,
27519,,
27520,,
27521,,
27522,,
27523,,
27524,,
27525,,
27526,,
27527,,
27528,,
27529,,
27530,,
27531,,
27532,,
27533,,
27534,,
27535,,
27536,,
27537,,
27538,,
27539,,
27540,,
27542,,
27562,,
27563,,
27564,,
27565,,
27566,,
27568,,
27569,,
27570,,
27571,,
27572,,
27573,,
27574,,
27575,,
27576,,
27577,,
27580,,
27581,,
27582,,
27583,,
27584,,
27587,,
27588,Berry,BLUEBERRY
27589,,
27590,,
27591,,
27592,,
27593,,
27594,,
27595,,
27596,,
27597,,
27598,,
27599,,
27600,,
27601,,
27602,,
27603,,
27604,,
27605,,
27606,,
27607,,
27608,,
27609,,
27610,,
27611,,
27612,,
27613,,
27614,,
27615,,
27616,,
27617,,
27618,,
27619,,
27621,,
27622,,
27623,,
27624,,
27626,,
27627,,
27628,,
27629,,
27630,,
27631,,
27632,,
27633,,
27634,,
27635,,
27636,,
27637,,
27638,,
27639,,
27640,,
27641,,
27642,,
27643,,
27644,,
27645,,
27646,,
27647,,
27648,,
27649,,
27650,,
27651,,
27652,,
27653,,
27654,,
27655,,
27656,,
27657,,
27658,,
27659,,
27660,,
27661,,
27662,,
27663,,
27664,,
27665,,
27666,,
27667,,
27668,,
27669,,
27670,,
27671,,
27672,,
27673,,
27674,,
27675,,
27676,,
27677,,
27678,,
27679,,
27680,,
27681,,
27682,,
27683,,
27684,,
27685,,
27687,,
27688,,
27689,,
27690,,
27691,,
27692,,
27693,,
27694,,
27695,Berry,CANEBERRY
27696,,
27697,,
27698,,
27700,,
27701,,
27702,,
27703,,
27704,,
27705,,
27706,,
27707,,
27708,,
27710,,
27712,Vineyard,"GRAPE, WINE"
27713,Vineyard,"GRAPE, WINE"
27714,Vineyard,"GRAPE, WINE"
27715,Vineyard,"GRAPE, WINE"
27716,,
27717,,
27718,,
27719,,
27720,,
27721,,
27722,,
27723,Vineyard,"GRAPE, WINE"
27724,,
27725,,
27726,,
27727,,
27728,Berry,CANEBERRY
27729,,
27730,,
27731,Vineyard,"GRAPE, WINE"
27732,Vineyard,"GRAPE, WINE"
27733,Vineyard,"GRAPE, WINE"
27735,,
27736,,
27737,,
27738,,
27739,Berry,CANEBERRY
27740,Berry,CANEBERRY
27741,Berry,CANEBERRY
27742,,
27743,,
27744,,
27745,,
27746,,
27747,,
27748,,
27749,,
27750,Orchard,"ORCHARD, UNKNOWN"
27755,,
27756,,
27757,,
27758,,
27760,,
27761,,
27762,,
27763,Berry,CANEBERRY
27764,Berry,CANEBERRY
27765,Berry,CANEBERRY
27766,,
27767,,
27769,,
27770,,
27771,,
27772,,
27773,Orchard,APPLE
27774,,
27775,,
27776,,
27777,,
27778,,
27779,,
27780,,
27781,,
27782,,
27783,Orchard,APPLE
27784,,
27785,,
27786,,
27787,,
27789,Berry,CANEBERRY
27790,Berry,CANEBERRY
27791,,
27792,Berry,CANEBERRY
27793,,
27794,,
27795,,
27796,,
27797,,
27798,,
27799,,
27800,,
27801,,
27802,,
27803,,
27804,,
27805,,
27806,,
27807,,
27808,,
27809,,
27810,,
27811,,
27812,Vineyard,"GRAPE, WINE"
27813,Berry,CANEBERRY
27814,Berry,CANEBERRY
27816,,
27818,Vineyard,"GRAPE, WINE"
27819,Vineyard,"GRAPE, WINE"
27820,,
27822,,
27823,,
27824,,
27825,,
27828,,
27833,,
27834,,
27835,,
27836,,
27837,,
27838,,
27841,,
27842,,
27843,,
27845,,
27848,,
27849,,
27850,,
27852,,
27853,,
27854,,
27855,,
27856,,
27857,,
